date,FF_O,TCMNOM_Y1,TCMNOM_Y5
19970519,5.55,5.89,6.57
19970520,5.51,5.83,6.54
19970521,5.56,5.81,6.57
19970522,5.48,5.87,6.61
19970523,5.36,5.85,6.59
19970526,,,
19970527,5.59,5.89,6.64
19970528,5.52,5.91,6.65
19970529,5.56,5.84,6.61
19970530,5.58,5.78,6.51
19970602,5.63,5.78,6.52
19970603,5.42,5.77,6.49
19970604,5.4,5.77,6.49
19970605,5.51,5.76,6.49
19970606,5.42,5.71,6.39
19970609,5.51,5.75,6.44
19970610,5.59,5.75,6.46
19970611,5.5,5.75,6.45
19970612,5.58,5.68,6.35
19970613,5.56,5.65,6.3
19970616,6.22,5.65,6.28
19970617,5.46,5.66,6.31
19970618,5.43,5.66,6.29
19970619,5.5,5.65,6.29
19970620,5.39,5.63,6.27
19970623,5.45,5.66,6.3
19970624,5.39,5.66,6.31
19970625,5.46,5.67,6.34
19970626,5.5,5.63,6.36
19970627,5.52,5.62,6.35
19970630,6.87,5.67,6.4
19970701,6.24,5.64,6.33
19970702,5.54,5.64,6.3
19970703,5.46,5.57,6.2
19970704,,,
19970707,5.62,5.55,6.17
19970708,5.46,5.55,6.17
19970709,5.44,5.53,6.15
19970710,5.45,5.53,6.15
19970711,5.33,5.52,6.13
19970714,5.5,5.56,6.16
19970715,5.47,5.56,6.16
19970716,5.64,5.51,6.11
19970717,5.49,5.57,6.11
19970718,5.37,5.59,6.16
19970721,5.5,5.61,6.18
19970722,5.44,5.52,6.07
19970723,5.48,5.52,6.06
19970724,5.57,5.52,6.06
19970725,5.51,5.53,6.08
19970728,5.59,5.52,6.06
19970729,5.52,5.47,6
19970730,5.78,5.46,5.95
19970731,5.96,5.45,5.9
19970801,5.65,5.52,6.08
19970804,5.53,5.53,6.12
19970805,5.48,5.55,6.13
19970806,5.45,5.53,6.11
19970807,5.48,5.54,6.14
19970808,5.34,5.6,6.23
19970811,5.56,5.63,6.2
19970812,5.52,5.63,6.22
19970813,5.56,5.6,6.19
19970814,5.63,5.57,6.13
19970815,5.59,5.53,6.1
19970818,5.49,5.5,6.06
19970819,5.47,5.51,6.07
19970820,5.8,5.53,6.1
19970821,5.64,5.57,6.15
19970822,5.49,5.57,6.21
19970825,5.65,5.6,6.25
19970826,5.62,5.6,6.24
19970827,5.52,5.6,6.23
19970828,5.64,5.56,6.18
19970829,5.52,5.59,6.22
19970901,,,
19970902,6.23,5.57,6.2
19970903,5.54,5.57,6.21
19970904,5.48,5.6,6.22
19970905,5.39,5.58,6.24
19970908,5.58,5.61,6.23
19970909,5.5,5.6,6.24
19970910,5.61,5.61,6.26
19970911,5.55,5.59,6.27
19970912,5.49,5.54,6.17
19970915,5.77,5.54,6.17
19970916,5.52,5.47,6
19970917,5.74,5.46,5.99
19970918,5.53,5.47,6.02
19970919,5.36,5.48,6.01
19970922,5.51,5.46,5.99
19970923,5.45,5.48,6.02
19970924,5.57,5.46,5.97
19970925,5.59,5.5,6.04
19970926,5.44,5.47,5.99
19970929,5.68,5.47,5.99
19970930,5.81,5.47,6
19971001,5.65,5.44,5.93
19971002,5.52,5.44,5.91
19971003,5.42,5.42,5.89
19971006,5.48,5.4,5.85
19971007,5.42,5.38,5.82
19971008,5.52,5.46,5.96
19971009,5.45,5.48,5.98
19971010,5.37,5.54,6.03
19971013,,,
19971014,5.61,5.5,5.97
19971015,5.64,5.52,6
19971016,5.5,5.51,6
19971017,5.47,5.56,6.08
19971020,5.57,5.56,6.07
19971021,5.53,5.57,6.07
19971022,5.76,5.58,6.06
19971023,5.57,5.48,5.95
19971024,5.47,5.46,5.94
19971027,5.58,5.29,5.79
19971028,5.49,5.41,5.89
19971029,5.43,5.35,5.78
19971030,5.54,5.33,5.73
19971031,5.56,5.36,5.72
19971103,5.72,5.44,5.79
19971104,5.54,5.46,5.83
19971105,5.75,5.45,5.84
19971106,5.6,5.42,5.79
19971107,5.45,5.42,5.81
19971110,5.5,5.46,5.82
19971111,,,
19971112,5.53,5.43,5.81
19971113,5.5,5.42,5.79
19971114,5.44,5.43,5.8
19971117,5.68,5.45,5.79
19971118,5.45,5.48,5.8
19971119,5.59,5.47,5.77
19971120,5.57,5.49,5.8
19971121,5.41,5.43,5.77
19971124,5.51,5.47,5.81
19971125,5.55,5.49,5.8
19971126,5.57,5.5,5.82
19971127,,,
19971128,5.5,5.52,5.83
19971201,5.92,5.56,5.83
19971202,5.55,5.56,5.83
19971203,5.5,5.53,5.8
19971204,5.51,5.49,5.78
19971205,5.39,5.56,5.87
19971208,5.41,5.63,5.92
19971209,5.29,5.59,5.9
19971210,5.43,5.51,5.85
19971211,5.52,5.48,5.77
19971212,5.55,5.42,5.71
19971215,5.97,5.47,5.74
19971216,5.56,5.47,5.74
19971217,5.95,5.5,5.77
19971218,5.63,5.49,5.74
19971219,5.46,5.5,5.7
19971222,5.55,5.55,5.71
19971223,5.45,5.55,5.71
19971224,5.08,5.54,5.72
19971225,,,
19971226,5.19,5.54,5.72
19971229,5.57,5.55,5.73
19971230,6.07,5.55,5.76
19971231,5.84,5.51,5.71
19980101,,,
19980102,6.06,5.46,5.63
19980105,5.51,5.35,5.46
19980106,5.35,5.3,5.41
19980107,5.29,5.31,5.45
19980108,5.42,5.2,5.34
19980109,5.48,5.08,5.22
19980112,5.48,5.13,5.24
19980113,5.42,5.17,5.28
19980114,5.36,5.19,5.33
19980115,5.6,5.19,5.34
19980116,5.54,5.24,5.42
19980119,,,
19980120,5.52,5.24,5.45
19980121,5.4,5.22,5.41
19980122,5.47,5.18,5.39
19980123,5.51,5.25,5.53
19980126,5.62,5.25,5.49
19980127,5.52,5.32,5.57
19980128,5.58,5.33,5.54
19980129,5.63,5.24,5.43
19980130,5.48,5.24,5.39
19980202,5.71,5.26,5.43
19980203,5.47,5.25,5.41
19980204,5.41,5.24,5.41
19980205,5.45,5.26,5.46
19980206,5.4,5.27,5.48
19980209,5.47,5.28,5.51
19980210,5.44,5.29,5.49
19980211,5.48,5.29,5.46
19980212,5.52,5.28,5.46
19980213,5.45,5.26,5.44
19980216,,,
19980217,6,5.25,5.41
19980218,5.44,5.27,5.44
19980219,5.43,5.28,5.47
19980220,5.46,5.3,5.49
19980223,5.55,5.35,5.53
19980224,5.49,5.47,5.66
19980225,5.69,5.43,5.6
19980226,5.61,5.42,5.62
19980227,5.57,5.41,5.59
19980302,5.82,5.43,5.67
19980303,5.57,5.46,5.72
19980304,5.46,5.43,5.71
19980305,5.48,5.42,5.71
19980306,5.41,5.4,5.65
19980309,5.5,5.39,5.61
19980310,5.44,5.38,5.62
19980311,5.52,5.37,5.57
19980312,5.52,5.34,5.52
19980313,5.43,5.35,5.54
19980316,5.64,5.33,5.52
19980317,5.47,5.36,5.53
19980318,5.35,5.36,5.55
19980319,5.39,5.37,5.56
19980320,5.34,5.36,5.56
19980323,5.41,5.36,5.56
19980324,5.41,5.37,5.57
19980325,5.75,5.4,5.62
19980326,5.55,5.41,5.66
19980327,5.47,5.43,5.67
19980330,5.62,5.44,5.7
19980331,5.88,5.41,5.64
19980401,5.72,5.37,5.59
19980402,5.45,5.35,5.54
19980403,5.47,5.25,5.44
19980406,5.46,5.3,5.49
19980407,5.4,5.28,5.5
19980408,5.64,5.3,5.54
19980409,5.5,5.33,5.56
19980410,5.41,,
19980413,5.52,5.42,5.64
19980414,5.47,5.4,5.6
19980415,5.56,5.38,5.59
19980416,5.5,5.37,5.57
19980417,5.36,5.36,5.57
19980420,5.36,5.39,5.61
19980421,5.37,5.41,5.66
19980422,5.29,5.41,5.66
19980423,5.46,5.4,5.66
19980424,5.43,5.39,5.65
19980427,5.45,5.48,5.77
19980428,5.28,5.48,5.78
19980429,5.33,5.49,5.78
19980430,5.59,5.4,5.65
19980501,5.46,5.41,5.63
19980504,5.22,5.42,5.63
19980505,5.22,5.45,5.66
19980506,5.04,5.41,5.6
19980507,5.34,5.42,5.6
19980508,5.47,5.44,5.65
19980511,5.53,5.48,5.72
19980512,5.54,5.44,5.65
19980513,5.58,5.44,5.63
19980514,5.66,5.48,5.66
19980515,5.72,5.46,5.67
19980518,5.52,5.45,5.63
19980519,5.35,5.45,5.63
19980520,5.52,5.42,5.6
19980521,5.49,5.47,5.66
19980522,5.38,5.45,5.65
19980525,,,
19980526,5.62,5.45,5.6
19980527,5.53,5.41,5.57
19980528,5.63,5.43,5.56
19980529,5.63,5.42,5.56
19980601,5.79,5.4,5.53
19980602,5.5,5.41,5.56
19980603,5.6,5.42,5.57
19980604,5.55,5.43,5.6
19980605,5.38,5.45,5.6
19980608,5.44,5.46,5.6
19980609,5.38,5.46,5.61
19980610,5.53,5.44,5.55
19980611,5.62,5.37,5.46
19980612,5.53,5.35,5.43
19980615,5.78,5.33,5.42
19980616,5.55,5.39,5.49
19980617,5.55,5.44,5.57
19980618,5.54,5.42,5.55
19980619,5.36,5.4,5.52
19980622,5.42,5.41,5.52
19980623,5.36,5.41,5.51
19980624,5.54,5.41,5.48
19980625,5.64,5.41,5.5
19980626,5.47,5.4,5.49
19980629,5.69,5.4,5.5
19980630,7.06,5.38,5.47
19980701,6.35,5.37,5.43
19980702,5.62,5.35,5.43
19980703,5.41,,
19980706,5.54,5.34,5.4
19980707,5.46,5.35,5.43
19980708,5.44,5.34,5.43
19980709,5.51,5.33,5.4
19980710,5.43,5.33,5.4
19980713,5.5,5.35,5.45
19980714,5.45,5.36,5.47
19980715,5.7,5.35,5.46
19980716,5.57,5.38,5.48
19980717,5.42,5.37,5.49
19980720,5.65,5.37,5.47
19980721,5.51,5.37,5.46
19980722,5.48,5.37,5.47
19980723,5.55,5.35,5.46
19980724,5.53,5.36,5.48
19980727,5.68,5.36,5.49
19980728,5.5,5.35,5.49
19980729,5.49,5.37,5.52
19980730,5.61,5.38,5.52
19980731,5.63,5.38,5.52
19980803,5.69,5.37,5.46
19980804,5.54,5.33,5.44
19980805,5.53,5.3,5.43
19980806,5.54,5.3,5.43
19980807,5.44,5.24,5.39
19980810,5.56,5.23,5.39
19980811,5.47,5.2,5.33
19980812,5.58,5.21,5.34
19980813,5.6,5.26,5.38
19980814,5.56,5.25,5.34
19980817,5.8,5.24,5.33
19980818,5.54,5.26,5.35
19980819,5.48,5.25,5.35
19980820,5.51,5.24,5.32
19980821,5.46,5.19,5.24
19980824,5.51,5.18,5.19
19980825,5.5,5.17,5.13
19980826,5.49,5.16,5.11
19980827,5.55,5.02,4.97
19980828,5.51,4.96,4.94
19980831,5.89,4.95,4.91
19980901,5.75,4.87,4.91
19980902,5.53,4.91,4.96
19980903,5.52,4.9,4.91
19980904,5.41,4.91,4.9
19980907,,,
19980908,5.66,4.91,4.89
19980909,5.45,4.81,4.79
19980910,5.55,4.6,4.55
19980911,5.46,4.73,4.65
19980914,5.65,4.77,4.65
19980915,5.71,4.77,4.68
19980916,5.49,4.78,4.69
19980917,5.47,4.76,4.6
19980918,5.38,4.7,4.5
19980921,5.47,4.71,4.51
19980922,5.38,4.72,4.57
19980923,5.48,4.6,4.48
19980924,5.42,4.52,4.43
19980925,5.51,4.49,4.4
19980928,5.55,4.53,4.4
19980929,5.44,4.53,4.4
19980930,6.14,4.41,4.23
19981001,5.73,4.28,4.1
19981002,5.39,4.29,4.08
19981005,5.45,4.18,3.95
19981006,4.65,4.22,4.05
19981007,4.57,4.23,4.13
19981008,5.15,4.11,4.29
19981009,5.02,4.16,4.46
19981012,,,
19981013,5.4,4.25,4.37
19981014,5.33,4.19,4.23
19981015,5.49,4.25,4.23
19981016,4.73,3.86,4.04
19981019,4.79,3.92,4.06
19981020,4.8,3.98,4.14
19981021,4.83,4.02,4.17
19981022,4.96,4.04,4.19
19981023,4.86,4.07,4.28
19981026,5.03,4.13,4.32
19981027,5,4.04,4.23
19981028,5.06,4.07,4.18
19981029,5.24,4.08,4.13
19981030,5.35,4.18,4.24
19981102,5.35,4.33,4.39
19981103,5.04,4.33,4.33
19981104,4.85,4.46,4.48
19981105,5.05,4.53,4.48
19981106,4.64,4.64,4.58
19981109,4.95,4.54,4.55
19981110,4.84,4.53,4.5
19981111,,,
19981112,5.13,4.5,4.47
19981113,4.98,4.52,4.53
19981116,5.45,4.55,4.55
19981117,4.61,4.52,4.57
19981118,4.07,4.53,4.58
19981119,4.38,4.55,4.63
19981120,4.4,4.56,4.6
19981123,4.58,4.57,4.6
19981124,4.64,4.6,4.63
19981125,4.98,4.6,4.63
19981126,,,
19981127,4.84,4.59,4.6
19981130,5.11,4.53,4.51
19981201,4.82,4.46,4.43
19981202,4.58,4.41,4.31
19981203,4.66,4.41,4.31
19981204,4.67,4.49,4.38
19981207,4.71,4.58,4.47
19981208,4.66,4.49,4.4
19981209,4.7,4.46,4.37
19981210,4.97,4.45,4.33
19981211,4.91,4.49,4.39
19981214,5.09,4.47,4.35
19981215,5.1,4.49,4.39
19981216,4.91,4.44,4.34
19981217,4.8,4.45,4.34
19981218,4.67,4.48,4.38
19981221,4.72,4.53,4.45
19981222,4.63,4.56,4.5
19981223,4.66,4.69,4.65
19981224,4.27,4.72,4.74
19981225,,,
19981228,4.88,4.65,4.66
19981229,4.6,4.62,4.6
19981230,4.8,4.54,4.55
19981231,4.07,4.53,4.56
19990101,,,
19990104,5.04,4.58,4.57
19990105,4.54,4.56,4.62
19990106,4.23,4.53,4.61
19990107,4.49,4.51,4.62
19990108,4.74,4.57,4.72
19990111,5.17,4.62,4.76
19990112,4.78,4.55,4.68
19990113,4.62,4.49,4.6
19990114,4.82,4.41,4.48
19990115,4.68,4.46,4.54
19990118,,,
19990119,4.55,4.49,4.6
19990120,4.41,4.53,4.65
19990121,4.36,4.48,4.6
19990122,4.62,4.46,4.54
19990125,4.97,4.48,4.55
19990126,4.84,4.51,4.58
19990127,4.61,4.51,4.57
19990128,4.8,4.52,4.57
19990129,4.79,4.51,4.55
19990201,4.86,4.58,4.65
19990202,4.56,4.59,4.7
19990203,4.65,4.59,4.74
19990204,4.88,4.63,4.82
19990205,4.76,4.66,4.88
19990208,4.85,4.66,4.86
19990209,4.73,4.65,4.78
19990210,4.66,4.64,4.79
19990211,4.73,4.66,4.83
19990212,4.68,4.74,4.96
19990215,,,
19990216,5.09,4.73,4.96
19990217,4.73,4.69,4.91
19990218,4.71,4.72,4.96
19990219,4.72,4.71,4.99
19990222,4.78,4.73,4.95
19990223,4.73,4.78,5.04
19990224,4.88,4.85,5.12
19990225,4.89,4.86,5.23
19990226,4.84,4.88,5.21
19990301,5.1,4.91,5.32
19990302,4.73,4.93,5.27
19990303,4.74,4.89,5.29
19990304,4.8,4.9,5.32
19990305,4.8,4.84,5.24
19990308,4.83,4.83,5.21
19990309,4.74,4.76,5.11
19990310,4.82,4.75,5.13
19990311,4.8,4.77,5.13
19990312,4.74,4.76,5.08
19990315,5.01,4.76,5.07
19990316,4.77,4.74,5.03
19990317,4.73,4.74,5.05
19990318,4.72,4.72,5.02
19990319,4.75,4.73,5.07
19990322,4.81,4.77,5.13
19990323,4.79,4.74,5.11
19990324,4.93,4.73,5.07
19990325,4.97,4.77,5.12
19990326,4.78,4.74,5.1
19990329,4.84,4.75,5.15
19990330,4.77,4.72,5.09
19990331,4.98,4.72,5.12
19990401,5.41,4.73,5.15
19990402,4.69,4.67,5.07
19990405,4.76,4.67,5.07
19990406,4.7,4.66,5.01
19990407,4.64,4.69,5.04
19990408,4.72,4.64,4.94
19990409,4.65,4.63,4.96
19990412,4.69,4.66,4.98
19990413,4.66,4.66,5.02
19990414,4.72,4.65,5.04
19990415,4.77,4.66,5.08
19990416,4.62,4.71,5.13
19990419,4.6,4.69,5.08
19990420,4.49,4.67,5.06
19990421,4.58,4.68,5.07
19990422,4.65,4.73,5.15
19990423,4.71,4.71,5.15
19990426,5.09,4.72,5.14
19990427,4.83,4.74,5.12
19990428,4.83,4.75,5.16
19990429,4.91,4.68,5.09
19990430,5.03,4.78,5.24
19990503,5.01,4.79,5.25
19990504,4.71,4.8,5.3
19990505,4.6,4.75,5.27
19990506,4.77,4.79,5.39
19990507,4.67,4.78,5.4
19990510,4.69,4.77,5.38
19990511,4.69,4.8,5.4
19990512,4.72,4.79,5.39
19990513,4.78,4.75,5.29
19990514,4.81,4.86,5.48
19990517,5.01,4.9,5.53
19990518,4.64,4.92,5.58
19990519,4.48,4.9,5.54
19990520,4.75,4.88,5.53
19990521,4.67,4.87,5.46
19990524,4.73,4.86,5.43
19990525,4.8,4.9,5.44
19990526,4.81,4.92,5.49
19990527,4.87,4.98,5.59
19990528,4.61,4.97,5.6
19990531,,,
19990601,4.78,5.09,5.74
19990602,4.45,5.07,5.75
19990603,4.77,5.07,5.75
19990604,4.69,5.07,5.75
19990607,4.73,5.08,5.73
19990608,4.68,5.1,5.74
19990609,4.72,5.12,5.79
19990610,4.79,5.13,5.85
19990611,4.74,5.16,5.92
19990614,4.74,5.13,5.89
19990615,4.67,5.09,5.87
19990616,4.71,5,5.84
19990617,4.73,4.95,5.67
19990618,4.69,4.98,5.75
19990621,4.74,5.01,5.81
19990622,4.69,5.15,5.84
19990623,4.71,5.18,5.9
19990624,4.87,5.18,5.93
19990625,4.91,5.18,5.91
19990628,5.04,5.15,5.86
19990629,4.91,5.17,5.84
19990630,5.12,5.07,5.67
19990701,5.76,5.09,5.73
19990702,4.82,5.08,5.7
19990705,,,
19990706,5.03,5.08,5.77
19990707,4.92,5.06,5.79
19990708,4.94,5.04,5.72
19990709,4.98,5.04,5.72
19990712,5.01,5.02,5.62
19990713,4.9,5,5.6
19990714,4.99,5.01,5.63
19990715,5.14,5.01,5.63
19990716,4.92,5,5.57
19990719,4.97,5,5.56
19990720,4.92,4.96,5.54
19990721,4.96,4.92,5.55
19990722,5.06,4.99,5.66
19990723,5,5.02,5.72
19990726,5.09,5.04,5.73
19990727,4.91,5.03,5.7
19990728,4.98,5.04,5.7
19990729,5.12,5.11,5.79
19990730,5.07,5.13,5.82
19990802,5.18,5.15,5.85
19990803,4.98,5.17,5.86
19990804,4.94,5.12,5.86
19990805,5,5.05,5.77
19990806,4.93,5.16,5.94
19990809,4.99,5.24,6.04
19990810,4.92,5.24,6
19990811,5.05,5.22,5.96
19990812,5.1,5.25,5.97
19990813,5.01,5.19,5.88
19990816,5.24,5.24,5.88
19990817,4.94,5.23,5.8
19990818,4.89,5.19,5.79
19990819,4.97,5.18,5.81
19990820,4.95,5.16,5.79
19990823,5.06,5.21,5.79
19990824,5.08,5.18,5.73
19990825,5.2,5.14,5.63
19990826,5.3,5.18,5.67
19990827,5.24,5.24,5.75
19990830,5.37,5.31,5.86
19990831,5.57,5.3,5.88
19990901,5.41,5.3,5.88
19990902,5.26,5.3,5.9
19990903,5.09,5.22,5.78
19990906,,,
19990907,5.33,5.27,5.83
19990908,5.17,5.28,5.82
19990909,5.24,5.3,5.85
19990910,5.17,5.26,5.78
19990913,5.27,5.28,5.8
19990914,5.26,5.3,5.85
19990915,5.41,5.25,5.81
19990916,5.23,5.23,5.77
19990917,5.11,5.24,5.76
19990920,5.2,5.28,5.81
19990921,5.12,5.26,5.83
19990922,5.21,5.26,5.81
19990923,5.29,5.22,5.76
19990924,5.23,5.15,5.65
19990927,5.35,5.19,5.73
19990928,5.32,5.2,5.78
19990929,5.26,5.27,5.86
19990930,5.51,5.22,5.78
19991001,5.26,5.3,5.9
19991004,5.23,5.27,5.85
19991005,5.16,5.33,5.94
19991006,5.21,5.36,5.98
19991007,5.28,5.36,5.99
19991008,5.1,5.36,5.97
19991011,,,
19991012,5.3,5.38,5.99
19991013,5.2,5.43,6.04
19991014,5.22,5.45,6.09
19991015,5.28,5.42,5.99
19991018,5.2,5.42,6.03
19991019,5.07,5.47,6.09
19991020,4.92,5.49,6.11
19991021,5.2,5.48,6.11
19991022,5.11,5.5,6.13
19991025,5.23,5.54,6.14
19991026,5.22,5.57,6.17
19991027,5.29,5.53,6.13
19991028,5.31,5.49,6.05
19991029,5.27,5.43,5.97
19991101,5.38,5.47,6
19991102,5.18,5.47,5.98
19991103,5.21,5.46,5.97
19991104,5.27,5.44,5.91
19991105,5.14,5.43,5.88
19991108,5.23,5.48,5.9
19991109,5.22,5.49,5.87
19991110,5.27,5.52,5.9
19991111,,,
19991112,5.45,5.49,5.85
19991115,5.64,5.52,5.87
19991116,5.4,5.55,5.91
19991117,5.41,5.57,5.98
19991118,5.49,5.58,5.99
19991119,5.43,5.59,6
19991122,5.53,5.63,6.02
19991123,5.59,5.63,6.02
19991124,5.72,5.65,6.02
19991125,,,
19991126,5.59,5.68,6.06
19991129,5.61,5.72,6.14
19991130,5.63,5.7,6.11
19991201,5.71,5.73,6.14
19991202,5.58,5.77,6.16
19991203,5.42,5.71,6.08
19991206,5.48,5.72,6.07
19991207,5.42,5.68,6.03
19991208,5.42,5.69,6.06
19991209,5.51,5.67,6.03
19991210,5.42,5.67,5.98
19991213,5.46,5.74,6.01
19991214,5.31,5.81,6.12
19991215,5.56,5.85,6.14
19991216,5.54,5.9,6.2
19991217,5.4,5.93,6.22
19991220,5.54,5.99,6.28
19991221,5.52,5.97,6.29
19991222,5.45,5.97,6.31
19991223,5.4,5.96,6.33
19991224,4.96,,
19991227,5.33,5.97,6.32
19991228,4.86,5.96,6.35
19991229,4.61,5.93,6.32
19991230,4.88,5.93,6.3
19991231,3.99,5.98,6.36
20000103,5.43,6.09,6.5
20000104,5.38,6,6.4
20000105,5.41,6.05,6.51
20000106,5.54,6.03,6.46
20000107,5.61,6,6.42
20000110,5.74,6.07,6.49
20000111,5.63,6.13,6.57
20000112,5.59,6.16,6.63
20000113,5.58,6.1,6.54
20000114,5.56,6.13,6.59
20000117,,,
20000118,5.83,6.15,6.65
20000119,5.47,6.12,6.62
20000120,5.44,6.13,6.67
20000121,5.36,6.12,6.67
20000124,5.53,6.13,6.59
20000125,5.46,6.13,6.6
20000126,5.52,6.15,6.62
20000127,5.61,6.19,6.67
20000128,5.58,6.25,6.68
20000131,5.87,6.3,6.71
20000201,5.79,6.3,6.68
20000202,5.64,6.24,6.69
20000203,5.71,6.16,6.56
20000204,5.7,6.19,6.64
20000207,5.76,6.23,6.76
20000208,5.67,6.22,6.74
20000209,5.76,6.2,6.77
20000210,5.79,6.2,6.78
20000211,5.71,6.17,6.77
20000214,5.79,6.19,6.72
20000215,5.85,6.2,6.74
20000216,5.67,6.22,6.75
20000217,5.66,6.28,6.76
20000218,5.7,6.26,6.72
20000221,,,
20000222,5.81,6.22,6.62
20000223,5.77,6.27,6.66
20000224,5.76,6.22,6.56
20000225,5.73,6.18,6.5
20000228,5.81,6.21,6.53
20000229,5.85,6.2,6.61
20000301,5.78,6.17,6.59
20000302,5.76,6.19,6.59
20000303,5.72,6.15,6.6
20000306,5.73,6.2,6.64
20000307,5.68,6.17,6.6
20000308,5.77,6.17,6.59
20000309,5.79,6.15,6.56
20000310,5.75,6.21,6.61
20000313,5.81,6.21,6.57
20000314,5.8,6.2,6.52
20000315,5.9,6.21,6.5
20000316,5.77,6.2,6.47
20000317,5.76,6.2,6.45
20000320,5.82,6.23,6.45
20000321,5.81,6.22,6.44
20000322,6.02,6.21,6.41
20000323,6.04,6.23,6.39
20000324,5.98,6.31,6.51
20000327,6.07,6.32,6.51
20000328,6.02,6.31,6.46
20000329,5.98,6.31,6.46
20000330,6.11,6.26,6.35
20000331,6.17,6.28,6.32
20000403,6.15,6.23,6.3
20000404,5.98,6.14,6.16
20000405,6.08,6.15,6.17
20000406,6.05,6.17,6.2
20000407,5.95,6.17,6.18
20000410,6.05,6.14,6.11
20000411,5.97,6.16,6.19
20000412,5.93,6.17,6.27
20000413,5.97,6.16,6.24
20000414,6.08,6.08,6.11
20000417,6.18,6.09,6.23
20000418,5.93,6.07,6.27
20000419,5.93,6.08,6.23
20000420,6.05,6.12,6.24
20000421,5.94,,
20000424,5.9,6.11,6.23
20000425,5.99,6.18,6.39
20000426,6,6.19,6.4
20000427,6,6.21,6.51
20000428,6.06,6.24,6.56
20000501,6.17,6.24,6.59
20000502,6.05,6.23,6.6
20000503,6.05,6.23,6.66
20000504,6.05,6.2,6.7
20000505,5.94,6.29,6.77
20000508,6.01,6.38,6.83
20000509,5.92,6.37,6.75
20000510,5.95,6.36,6.69
20000511,6.05,6.37,6.67
20000512,6.11,6.44,6.76
20000515,6.34,6.44,6.73
20000516,6.13,6.43,6.72
20000517,6.25,6.42,6.74
20000518,6.49,6.39,6.79
20000519,6.51,6.32,6.71
20000522,6.52,6.29,6.66
20000523,6.47,6.3,6.68
20000524,6.48,6.29,6.71
20000525,6.56,6.27,6.64
20000526,6.4,6.27,6.57
20000529,,,
20000530,6.71,6.28,6.62
20000531,6.83,6.37,6.54
20000601,6.65,6.32,6.44
20000602,6.44,6.23,6.37
20000605,6.51,6.22,6.33
20000606,6.47,6.24,6.35
20000607,6.5,6.23,6.35
20000608,6.54,6.22,6.37
20000609,6.47,6.23,6.36
20000612,6.54,6.2,6.33
20000613,6.46,6.17,6.32
20000614,6.54,6.13,6.26
20000615,6.7,6.13,6.26
20000616,6.46,6.09,6.19
20000619,6.51,6.11,6.2
20000620,6.49,6.12,6.23
20000621,6.47,6.16,6.32
20000622,6.52,6.16,6.32
20000623,6.51,6.19,6.37
20000626,6.63,6.16,6.29
20000627,6.56,6.16,6.29
20000628,6.5,6.14,6.28
20000629,6.76,6.11,6.21
20000630,6.86,6.08,6.18
20000703,7.03,6.07,6.12
20000704,,,
20000705,6.52,6.06,6.12
20000706,6.51,6.1,6.16
20000707,6.42,6.07,6.11
20000710,6.51,6.09,6.13
20000711,6.39,6.09,6.16
20000712,6.38,6.1,6.2
20000713,6.5,6.07,6.15
20000714,6.51,6.12,6.25
20000717,6.58,6.14,6.31
20000718,6.47,6.13,6.3
20000719,6.45,6.15,6.31
20000720,6.52,6.04,6.15
20000721,6.51,6.07,6.14
20000724,6.52,6.07,6.18
20000725,6.46,6.06,6.17
20000726,6.49,6.05,6.16
20000727,6.52,6.05,6.14
20000728,6.44,6.05,6.16
20000731,6.64,6.07,6.16
20000801,6.51,6.09,6.12
20000802,6.42,6.12,6.09
20000803,6.45,6.1,6.07
20000804,6.44,6.08,6.02
20000807,6.46,6.13,6.07
20000808,6.44,6.13,6.03
20000809,6.48,6.17,6.03
20000810,6.52,6.17,6
20000811,6.5,6.24,6.07
20000814,6.58,6.21,6.07
20000815,6.63,6.22,6.11
20000816,6.48,6.21,6.13
20000817,6.47,6.21,6.13
20000818,6.44,6.19,6.09
20000821,6.48,6.2,6.1
20000822,6.42,6.2,6.07
20000823,6.5,6.18,6.02
20000824,6.56,6.2,6
20000825,6.54,6.2,6
20000828,6.57,6.24,6.05
20000829,6.51,6.25,6.08
20000830,6.51,6.25,6.07
20000831,6.65,6.22,5.98
20000901,6.52,6.18,5.92
20000904,,,
20000905,6.61,6.18,5.92
20000906,6.56,6.19,5.95
20000907,6.53,6.22,5.97
20000908,6.5,6.19,5.95
20000911,6.5,6.2,5.97
20000912,6.47,6.17,5.97
20000913,6.47,6.12,5.94
20000914,6.5,6.13,5.96
20000915,6.55,6.1,5.93
20000918,6.44,6.07,5.93
20000919,6.4,6.09,5.93
20000920,6.5,6.1,5.98
20000921,6.53,6.09,5.96
20000922,6.48,6.08,5.93
20000925,6.54,6.09,5.94
20000926,6.5,6.08,5.9
20000927,6.5,6.07,5.89
20000928,6.59,6.09,5.9
20000929,6.6,6.07,5.85
20001002,6.68,6.06,5.86
20001003,6.46,6.07,5.88
20001004,6.51,6.06,5.94
20001005,6.54,6.06,5.92
20001006,6.43,6.06,5.88
20001009,,,
20001010,6.57,6.06,5.86
20001011,6.46,6.01,5.82
20001012,6.47,5.93,5.74
20001013,6.46,5.93,5.73
20001016,6.59,5.97,5.77
20001017,6.45,5.92,5.68
20001018,6.53,5.91,5.68
20001019,6.54,5.96,5.69
20001020,6.5,5.94,5.69
